Master_Rec,zone_id,hour,Day,Hours,Latitude,Longitude
300678500,3,20,Friday,20,35.204234,-89.85574
300696751,5,7,Thursday,7,35.261696,-89.855934
300696752,8,11,Thursday,11,35.205854,-89.791941
300696753,8,16,Thursday,16,35.207362,-89.814548
300696754,4,16,Thursday,16,35.204141,-89.869517
300696756,3,22,Thursday,22,35.199799,-89.839549
300696781,6,10,Friday,10,35.241091,-89.793024
300697000,3,17,Friday,17,35.200516,-89.83937
300697000,3,17,Friday,17,35.200516,-89.83937
300697407,3,12,Saturday,12,35.20486,-89.8403
300697408,1,15,Thursday,15,35.212994,-89.8144
300697408,1,15,Thursday,15,35.212994,-89.8144
300697408,1,15,Thursday,15,35.212994,-89.8144
300697408,1,15,Thursday,15,35.212994,-89.8144
300697476,6,6,Monday,6,35.2603,-89.80578
300698495,4,16,Monday,16,35.204616,-89.865195
300698499,1,0,Sunday,0,35.22057,-89.793304
300698500,6,21,Tuesday,21,35.262485,-89.800956
300698502,3,13,Wednesday,13,35.19326,-89.848915
300698503,6,13,Wednesday,13,35.234925,-89.811827
300698504,3,16,Wednesday,16,35.204873,-89.834971
300698504,3,16,Wednesday,16,35.204873,-89.834971
300698505,4,8,Thursday,8,35.20466,-89.84803
300698506,4,9,Thursday,9,35.228481,-89.865119
300698507,4,19,Thursday,19,35.20467,-89.865036
300698507,4,19,Thursday,19,35.20467,-89.865036
300698510,4,19,Thursday,19,35.204613,-89.85631
300698989,4,9,Friday,9,35.21094,-89.884278
300698990,2,20,Thursday,20,35.228987,-89.83632
300698997,3,11,Friday,11,35.204358,-89.864284
300699005,3,16,Saturday,16,35.204784,-89.86115
300699006,7,15,Saturday,15,35.224789,-89.772195
300699009,3,12,Friday,12,35.204761,-89.877181
300699261,5,15,Saturday,15,35.241748,-89.837514
300699261,5,15,Saturday,15,35.241748,-89.837514
300699262,4,2,Sunday,2,35.21736,-89.863106
300699275,8,7,Monday,7,35.218312,-89.863114
300699275,8,7,Monday,7,35.218312,-89.863114
300699334,4,21,Saturday,21,35.215565,-89.87118
300699783,3,15,Tuesday,15,35.204123,-89.86864
300700737,3,13,Wednesday,13,35.200894,-89.83967
300700737,3,13,Wednesday,13,35.200894,-89.83967
300700738,4,17,Wednesday,17,35.212906,-89.868228
300700738,4,17,Wednesday,17,35.212906,-89.868228
300700739,5,12,Thursday,12,35.256967,-89.850231
300700774,1,10,Friday,10,35.214783,-89.82495
300700776,5,14,Friday,14,35.244388,-89.843014
300700779,4,15,Friday,15,35.204807,-89.85738
300700780,4,13,Saturday,13,35.20715,-89.87359
300700781,4,8,Sunday,8,35.205112,-89.848062
300701030,4,15,Thursday,15,35.226524,-89.84682
300701031,2,13,Friday,13,35.205252,-89.838836
300701033,2,13,Sunday,13,35.216976,-89.84417
300701036,1,10,Monday,10,35.21681,-89.807982
300701036,1,10,Monday,10,35.21681,-89.807982
300701036,1,10,Monday,10,35.21681,-89.807982
300701036,1,10,Monday,10,35.21681,-89.807982
300701754,3,12,Wednesday,12,35.205027,-89.839892
300701755,3,22,Wednesday,22,35.204952,-89.84067
300701756,1,13,Wednesday,13,35.21281,-89.814705
300701756,1,13,Wednesday,13,35.21281,-89.814705
300701756,1,13,Wednesday,13,35.21281,-89.814705
300701756,1,13,Wednesday,13,35.21281,-89.814705
300701792,3,12,Thursday,12,35.222645,-89.816628
300701985,3,17,Thursday,17,35.190573,-89.869252
300701986,4,5,Friday,5,35.21724,-89.86299
300702902,5,0,Wednesday,0,35.233756,-89.854126
300702905,3,12,Friday,12,35.190567,-89.86497
300702906,8,12,Saturday,12,35.205322,-89.77767
300702906,8,12,Saturday,12,35.205322,-89.77767
300702934,6,7,Tuesday,7,35.238789,-89.793181
300703172,2,13,Wednesday,13,35.217086,-89.842359
300703409,8,12,Wednesday,12,35.205327,-89.802289
300703410,3,17,Friday,17,35.200483,-89.868533
300703461,3,9,Tuesday,9,35.20385,-89.835722
300703462,3,8,Thursday,8,35.204714,-89.863223
300703463,3,9,Thursday,9,35.204234,-89.85574
300705576,3,17,Thursday,17,35.199867,-89.867874
300791225,2,7,Friday,7,35.206874,-89.84063
300791225,2,7,Friday,7,35.206874,-89.84063
300791227,6,18,Friday,18,35.237827,-89.79353
300791227,6,18,Friday,18,35.237827,-89.79353
300791227,6,18,Friday,18,35.237827,-89.79353
300791227,6,18,Friday,18,35.237827,-89.79353
300791228,1,12,Saturday,12,35.223063,-89.811842
300791228,1,12,Saturday,12,35.223063,-89.811842
300791807,8,17,Friday,17,35.204975,-89.80854
300792226,1,17,Wednesday,17,35.236761,-89.795336
300792227,1,12,Wednesday,12,35.207465,-89.814472
300792232,4,7,Thursday,7,35.217481,-89.876782
300792239,1,8,Thursday,8,35.231247,-89.80816
300792243,4,14,Thursday,14,35.204734,-89.864254
300792243,4,14,Thursday,14,35.204734,-89.864254
300792969,4,13,Friday,13,35.204762,-89.861017
300792971,2,19,Thursday,19,35.21733,-89.84368
300792972,3,2,Saturday,2,35.20524,-89.836334
300792973,2,13,Saturday,13,35.208406,-89.840591
300792974,4,8,Sunday,8,35.204956,-89.864252
300792974,4,8,Sunday,8,35.204956,-89.864252
300792975,2,14,Sunday,14,35.205343,-89.838005
300792978,4,16,Sunday,16,35.221172,-89.863945
300792978,4,16,Sunday,16,35.221172,-89.863945
300792979,5,20,Sunday,20,35.241093,-89.837715
300792979,5,20,Sunday,20,35.241093,-89.837715
300793234,1,18,Monday,18,35.230244,-89.80895
300793753,6,3,Thursday,3,35.23922,-89.79346
300793754,5,12,Tuesday,12,35.241136,-89.837706
300793754,5,12,Tuesday,12,35.241136,-89.837706
300793763,8,15,Tuesday,15,35.20638,-89.79126
300793764,7,7,Wednesday,7,35.240469,-89.768201
300793765,1,17,Wednesday,17,35.214446,-89.825199
300793768,3,8,Thursday,8,35.204727,-89.862335
300793769,2,11,Thursday,11,35.206439,-89.840598
300794676,3,14,Thursday,14,35.200676,-89.839491
300794676,3,14,Thursday,14,35.200676,-89.839491
300794677,4,15,Thursday,15,35.204602,-89.857327
300794680,5,21,Thursday,21,35.258443,-89.866607
300794681,2,15,Friday,15,35.229088,-89.836343
300794682,1,11,Saturday,11,35.219449,-89.820179
300794685,5,18,Sunday,18,35.235234,-89.86239
300794686,4,7,Monday,7,35.20504,-89.864221
300794746,6,1,Sunday,1,35.267268,-89.787682
300794749,6,7,Monday,7,35.26195,-89.80985
300795184,6,8,Thursday,8,35.245903,-89.771923
300795190,2,16,Tuesday,16,35.206123,-89.840576
300795461,3,14,Wednesday,14,35.20002,-89.868109
300795462,8,15,Wednesday,15,35.204803,-89.77771
300795462,8,15,Wednesday,15,35.204803,-89.77771
300795713,3,14,Monday,14,35.199048,-89.868586
300795713,3,14,Monday,14,35.199048,-89.868586
300795715,6,11,Thursday,11,35.262244,-89.820759
300795718,6,15,Thursday,15,35.261514,-89.783773
300796422,7,22,Monday,22,35.213383,-89.77728
300796424,3,17,Thursday,17,35.204124,-89.87018
300796425,5,18,Thursday,18,35.256992,-89.83362
300796426,4,18,Thursday,18,35.217961,-89.862982
300796426,4,18,Thursday,18,35.217961,-89.862982
300796427,5,6,Friday,6,35.261914,-89.822201
300796428,6,9,Friday,9,35.24059,-89.793396
300796437,3,21,Friday,21,35.190634,-89.867829
300797329,6,18,Tuesday,18,35.255714,-89.810425
300797330,1,11,Wednesday,11,35.231963,-89.807107
300797333,4,15,Wednesday,15,35.21962,-89.881935
300798335,2,14,Thursday,14,35.220203,-89.8195
300798336,1,12,Thursday,12,35.234455,-89.80323
300798337,4,14,Thursday,14,35.218872,-89.868065
300798338,8,13,Thursday,13,35.204811,-89.802316
300798338,8,13,Thursday,13,35.204811,-89.802316
300798600,2,19,Thursday,19,35.217014,-89.83613
300798601,3,12,Saturday,12,35.204861,-89.877623
300798603,8,12,Friday,12,35.204578,-89.784838
300798605,2,21,Friday,21,35.20755,-89.840675
300798608,2,14,Saturday,14,35.205326,-89.838024
300803943,2,13,Tuesday,13,35.215833,-89.85301
300803944,6,13,Wednesday,13,35.248464,-89.772475
300877383,2,13,Saturday,13,35.204732,-89.847172
300877384,2,17,Saturday,17,35.205077,-89.839506
300877385,2,11,Sunday,11,35.222365,-89.825762
300877385,2,11,Sunday,11,35.222365,-89.825762
300877393,2,14,Saturday,14,35.215914,-89.836326
300877394,7,9,Sunday,9,35.213071,-89.768896
300877397,3,21,Sunday,21,35.204762,-89.840416
300877440,2,11,Monday,11,35.205496,-89.836041
300879103,1,14,Monday,14,35.229423,-89.810101
300879103,1,14,Monday,14,35.229423,-89.810101
300879104,1,16,Monday,16,35.222222,-89.811996
300879105,2,10,Monday,10,35.204659,-89.843519
300879109,4,16,Monday,16,35.204538,-89.865626
300879126,2,12,Tuesday,12,35.204853,-89.840597
300879127,4,18,Saturday,18,35.213017,-89.86327
300879130,2,15,Tuesday,15,35.205504,-89.835349
300879131,1,16,Tuesday,16,35.232288,-89.806446
300879132,5,14,Saturday,14,35.252777,-89.847595
300879144,2,14,Friday,14,35.219339,-89.825937
300879149,4,17,Thursday,17,35.20471,-89.787698
300879162,4,16,Thursday,16,35.218676,-89.867856
300880110,7,13,Thursday,13,35.218242,-89.791761
300880111,6,16,Wednesday,16,35.248956,-89.825494
300880123,1,11,Tuesday,11,35.205468,-89.834395
300880123,1,11,Tuesday,11,35.205468,-89.834395
300880124,4,7,Tuesday,7,35.218914,-89.86792
300880126,5,7,Friday,7,35.259026,-89.834702
300880129,8,3,Friday,3,35.21196,-89.81471
300880130,1,6,Friday,6,35.223775,-89.813411
300880131,4,13,Friday,13,35.204741,-89.861891
300880135,8,15,Friday,15,35.206796,-89.791794
300880136,4,17,Friday,17,35.204762,-89.863154
300880137,6,17,Friday,17,35.23608,-89.81772
300880583,7,5,Friday,5,35.211271,-89.777703
300880585,1,6,Sunday,6,35.216723,-89.809058
300880592,3,18,Saturday,18,35.204658,-89.864203
300880592,3,18,Saturday,18,35.204658,-89.864203
300880594,8,21,Saturday,21,35.205263,-89.792027
300880595,2,23,Wednesday,23,35.204777,-89.847114
300880596,5,5,Saturday,5,35.262151,-89.858265
300881491,5,17,Monday,17,35.241957,-89.8304
300881492,3,8,Monday,8,35.204581,-89.856138
300881501,1,12,Tuesday,12,35.205385,-89.834504
300881501,1,12,Tuesday,12,35.205385,-89.834504
300881506,3,15,Wednesday,15,35.20249,-89.857297
300881507,6,18,Tuesday,18,35.237534,-89.793413
300881507,6,18,Tuesday,18,35.237534,-89.793413
300881508,3,10,Wednesday,10,35.200479,-89.839383
300881508,3,10,Wednesday,10,35.200479,-89.839383
300881513,3,16,Thursday,16,35.193442,-89.84664
300881518,1,23,Saturday,23,35.206085,-89.802341
300881519,1,13,Thursday,13,35.216808,-89.808117
300881519,1,13,Thursday,13,35.216808,-89.808117
300881519,1,13,Thursday,13,35.216808,-89.808117
300881519,1,13,Thursday,13,35.216808,-89.808117
300882137,3,0,Monday,0,35.192667,-89.862011
300882148,3,14,Friday,14,35.195414,-89.844946
300882149,6,1,Thursday,1,35.260934,-89.765855
300882151,4,20,Tuesday,20,35.213187,-89.879114
300882223,1,19,Friday,19,35.227123,-89.808293
300882224,1,9,Tuesday,9,35.205311,-89.834128
300882224,1,9,Tuesday,9,35.205311,-89.834128
300883756,3,11,Sunday,11,35.200531,-89.839384
300883756,3,11,Sunday,11,35.200531,-89.839384
300883759,6,14,Saturday,14,35.258285,-89.792693
300883808,4,14,Thursday,14,35.206706,-89.857159
300883809,4,15,Thursday,15,35.226596,-89.84661
300883813,6,11,Thursday,11,35.234528,-89.803327
300883815,1,6,Tuesday,6,35.214492,-89.825175
300883817,3,15,Tuesday,15,35.199888,-89.867961
300883819,5,5,Sunday,5,35.260295,-89.822364
300883820,2,19,Thursday,19,35.229116,-89.836333
300883821,4,20,Friday,20,35.228632,-89.845315
300883821,4,20,Friday,20,35.228632,-89.845315
300883822,4,2,Sunday,2,35.204124,-89.870284
300884665,2,13,Monday,13,35.204896,-89.840395
300886949,3,9,Monday,9,35.204877,-89.840553
300886952,6,16,Friday,16,35.248715,-89.812966
300886952,6,16,Friday,16,35.248715,-89.812966
300728575,6,4,Sunday,4,35.254086,-89.76709
300729024,4,17,Sunday,17,35.204315,-89.86853
300729025,2,12,Monday,12,35.209301,-89.830456
300729032,3,14,Sunday,14,35.19357,-89.869191
300729033,1,15,Monday,15,35.214461,-89.825235
300729034,6,15,Monday,15,35.237074,-89.79459
300729035,3,14,Tuesday,14,35.200369,-89.839353
300729035,3,14,Tuesday,14,35.200369,-89.839353
300729036,4,20,Tuesday,20,35.233437,-89.84871
300729285,8,16,Tuesday,16,35.204555,-89.78488
300729287,8,14,Wednesday,14,35.216348,-89.791705
300729367,6,6,Thursday,6,35.247904,-89.81951
300729567,3,17,Thursday,17,35.204857,-89.87827
300729625,2,13,Tuesday,13,35.216675,-89.836176
300730100,5,14,Friday,14,35.258556,-89.830995
300730103,2,17,Friday,17,35.222798,-89.835784
300730104,8,13,Saturday,13,35.204831,-89.791994
300730104,8,13,Saturday,13,35.204831,-89.791994
300730106,5,15,Saturday,15,35.24237,-89.85865
300730326,5,16,Sunday,16,35.258168,-89.864876
300730398,3,14,Sunday,14,35.193682,-89.846454
300730399,4,15,Sunday,15,35.213265,-89.873266
300730539,4,18,Monday,18,35.20583,-89.85724
300730540,4,1,Tuesday,1,35.22555,-89.86553
300731066,4,6,Tuesday,6,35.219353,-89.87515
300731085,7,7,Wednesday,7,35.24044,-89.772125
300731304,3,14,Thursday,14,35.204723,-89.84093
300731305,7,21,Wednesday,21,35.24153,-89.772022
300731306,4,13,Thursday,13,35.207096,-89.87079
300731306,4,13,Thursday,13,35.207096,-89.87079
300731310,2,21,Thursday,21,35.237118,-89.83774
300731312,6,23,Thursday,23,35.260874,-89.822388
300732069,3,12,Friday,12,35.204723,-89.85981
300732070,4,14,Friday,14,35.210808,-89.87052
300732071,5,7,Thursday,7,35.25715,-89.833224
300732071,5,7,Thursday,7,35.25715,-89.833224
300732076,4,14,Friday,14,35.221325,-89.863714
300732076,4,14,Friday,14,35.221325,-89.863714
300732082,1,20,Saturday,20,35.212994,-89.814568
300732082,1,20,Saturday,20,35.212994,-89.814568
300732082,1,20,Saturday,20,35.212994,-89.814568
300732082,1,20,Saturday,20,35.212994,-89.814568
300732341,6,15,Monday,15,35.229393,-89.80987
300732660,4,12,Tuesday,12,35.20454,-89.84508
300732947,2,10,Monday,10,35.216974,-89.836157
300732948,2,13,Wednesday,13,35.205164,-89.840595
300732949,2,15,Wednesday,15,35.204954,-89.840573
300732950,3,15,Wednesday,15,35.20451,-89.86217
300732954,6,21,Wednesday,21,35.259604,-89.811381
300733716,2,13,Wednesday,13,35.21696,-89.835897
300733718,6,15,Friday,15,35.26371,-89.768616
300733719,3,16,Friday,16,35.204724,-89.860386
300733870,2,10,Saturday,10,35.205432,-89.835954
300734134,3,16,Monday,16,35.2045,-89.87387
300734135,6,20,Monday,20,35.25136,-89.79325
300734136,5,21,Monday,21,35.26489,-89.851364
300734497,7,10,Wednesday,10,35.237554,-89.793274
300734497,7,10,Wednesday,10,35.237554,-89.793274
300734583,4,14,Wednesday,14,35.210033,-89.875015
300734924,4,5,Wednesday,5,35.204735,-89.8628
300734926,4,16,Wednesday,16,35.214607,-89.858748
300734959,5,0,Thursday,0,35.259396,-89.85293
300734960,6,12,Thursday,12,35.258494,-89.792023
300734961,1,14,Thursday,14,35.222675,-89.82582
300734961,1,14,Thursday,14,35.222675,-89.82582
300735023,4,6,Friday,6,35.20974,-89.86827
300735023,4,6,Friday,6,35.20974,-89.86827
300735680,1,18,Friday,18,35.233972,-89.801726
300735681,1,19,Friday,19,35.212868,-89.81437
300735681,1,19,Friday,19,35.212868,-89.81437
300735681,1,19,Friday,19,35.212868,-89.81437
300735681,1,19,Friday,19,35.212868,-89.81437
300735682,2,20,Friday,20,35.21453,-89.825177
300735683,6,12,Sunday,12,35.2619,-89.77519
300735684,1,15,Sunday,15,35.224017,-89.800664
300735685,3,8,Monday,8,35.200516,-89.83944
300735685,3,8,Monday,8,35.200516,-89.83944
300736256,4,9,Tuesday,9,35.204596,-89.857171
300736257,2,23,Tuesday,23,35.216957,-89.83603
300736322,1,14,Tuesday,14,35.230793,-89.808709
300736324,7,17,Tuesday,17,35.22341,-89.761444
300736325,1,16,Tuesday,16,35.216783,-89.808507
300736325,1,16,Tuesday,16,35.216783,-89.808507
300736325,1,16,Tuesday,16,35.216783,-89.808507
300736325,1,16,Tuesday,16,35.216783,-89.808507
300736550,4,14,Tuesday,14,35.206623,-89.87061
300738117,3,20,Wednesday,20,35.204783,-89.841204
103379961,4,8,Friday,8,35.26981,-89.86096
300820648,1,6,Monday,6,35.213277,-89.818578
300820649,4,9,Monday,9,35.220223,-89.862692
300820650,4,12,Monday,12,35.227905,-89.86071
300820651,4,15,Monday,15,35.204589,-89.856071
300820893,7,8,Wednesday,8,35.226319,-89.771895
300820894,6,10,Wednesday,10,35.248712,-89.813237
300821363,4,7,Thursday,7,35.220802,-89.86332
300821364,3,13,Thursday,13,35.205315,-89.834543
300821364,3,13,Thursday,13,35.205315,-89.834543
300821365,3,14,Thursday,14,35.200619,-89.839435
300821365,3,14,Thursday,14,35.200619,-89.839435
300822375,4,8,Friday,8,35.20713,-89.873344
300822376,2,10,Friday,10,35.214723,-89.82559
300822377,5,17,Saturday,17,35.228443,-89.845316
300822377,5,17,Saturday,17,35.228443,-89.845316
300822378,5,0,Sunday,0,35.258823,-89.85652
300822380,4,13,Monday,13,35.217401,-89.854853
300822381,5,13,Monday,13,35.256189,-89.842618
300823144,4,7,Tuesday,7,35.219757,-89.855804
300823150,3,13,Tuesday,13,35.194161,-89.849383
300823151,7,17,Tuesday,17,35.237423,-89.79345
300823151,7,17,Tuesday,17,35.237423,-89.79345
300823153,4,0,Tuesday,0,35.20631,-89.87379
300823154,5,12,Wednesday,12,35.256824,-89.848448
300823155,4,9,Thursday,9,35.20412,-89.87102
300823158,1,17,Thursday,17,35.229294,-89.801674
300823159,7,17,Thursday,17,35.216492,-89.775959
300823759,4,13,Friday,13,35.207328,-89.847934
300823763,4,22,Sunday,22,35.204906,-89.86092
300824101,4,4,Saturday,4,35.217191,-89.870132
300824106,2,18,Friday,18,35.216883,-89.836108
300824107,1,20,Wednesday,20,35.211041,-89.814732
300824110,1,7,Monday,7,35.218536,-89.804726
300824113,4,18,Monday,18,35.21689,-89.85374
300824114,3,10,Tuesday,10,35.204829,-89.840511
300824619,3,2,Saturday,2,35.195453,-89.874596
300824620,1,14,Tuesday,14,35.236028,-89.797541
300824621,1,23,Saturday,23,35.214535,-89.82512
300824624,3,12,Wednesday,12,35.200573,-89.839412
300824624,3,12,Wednesday,12,35.200573,-89.839412
300824626,3,15,Wednesday,15,35.192255,-89.847278
300824626,3,15,Wednesday,15,35.192255,-89.847278
300824627,3,17,Wednesday,17,35.20479,-89.8636
300825320,2,16,Thursday,16,35.223091,-89.842864
300825321,1,7,Wednesday,7,35.230536,-89.816884
300825324,5,12,Friday,12,35.244244,-89.862059
300825332,3,15,Friday,15,35.191125,-89.870459
300825333,4,22,Friday,22,35.204684,-89.864372
300825333,4,22,Friday,22,35.204684,-89.864372
300825334,6,18,Saturday,18,35.23544,-89.815834
300825335,8,13,Saturday,13,35.204613,-89.79202
300825335,8,13,Saturday,13,35.204613,-89.79202
300825337,2,19,Saturday,19,35.23174,-89.83678
300827690,6,18,Tuesday,18,35.259046,-89.770414
300827947,3,8,Friday,8,35.204717,-89.842646
300827956,5,23,Friday,23,35.238884,-89.832214
300827957,3,8,Sunday,8,35.204305,-89.872331
300827958,2,15,Monday,15,35.224766,-89.819472
300827959,8,15,Tuesday,15,35.216225,-89.79189
300828305,3,10,Tuesday,10,35.202814,-89.864558
300828307,6,17,Friday,17,35.251325,-89.774059
300828316,4,13,Tuesday,13,35.221285,-89.863715
300828316,4,13,Tuesday,13,35.221285,-89.863715
300829554,4,14,Wednesday,14,35.210152,-89.877118
300829555,4,19,Wednesday,19,35.217026,-89.86924
300829558,5,12,Thursday,12,35.25621,-89.842711
300829559,4,16,Friday,16,35.210001,-89.868307
300829559,4,16,Friday,16,35.210001,-89.868307
300830545,1,15,Tuesday,15,35.209087,-89.83003
300830546,2,14,Saturday,14,35.205091,-89.839499
300830547,2,14,Wednesday,14,35.204871,-89.840417
300830548,6,9,Sunday,9,35.261187,-89.780362
300830549,6,0,Monday,0,35.223715,-89.792069
300831087,8,16,Thursday,16,35.20604,-89.791901
300831337,1,22,Wednesday,22,35.23375,-89.7994
300831592,4,8,Tuesday,8,35.204569,-89.858836
300834307,4,14,Monday,14,35.20468,-89.859177
300903302,6,17,Tuesday,17,35.261498,-89.787035
300903307,8,12,Wednesday,12,35.206922,-89.777926
300903315,3,13,Wednesday,13,35.192769,-89.847841
300903315,3,13,Wednesday,13,35.192769,-89.847841
300903316,4,10,Thursday,10,35.210915,-89.854843
300903317,3,12,Thursday,12,35.199254,-89.840247
300903318,4,16,Thursday,16,35.224554,-89.851319
300903319,4,14,Thursday,14,35.207302,-89.873764
300903321,3,13,Friday,13,35.19205,-89.869445
300903323,2,12,Saturday,12,35.204736,-89.847978
300903592,6,8,Monday,8,35.248871,-89.817913
300903593,5,11,Monday,11,35.261782,-89.776495
300903594,7,14,Monday,14,35.216493,-89.768747
300903595,3,20,Monday,20,35.20541,-89.83645
300903598,3,18,Tuesday,18,35.204586,-89.864692
300903599,1,15,Tuesday,15,35.216375,-89.791719
300903796,1,11,Monday,11,35.213251,-89.818218
300903826,3,20,Tuesday,20,35.195125,-89.856176
300903827,1,14,Wednesday,14,35.214599,-89.82508
300903990,2,13,Tuesday,13,35.206531,-89.840588
300903991,3,6,Wednesday,6,35.203498,-89.840401
300904785,3,23,Saturday,23,35.190295,-89.852139
300904787,4,22,Friday,22,35.204743,-89.864258
300904787,4,22,Friday,22,35.204743,-89.864258
300904788,1,9,Saturday,9,35.237473,-89.793443
300904788,1,9,Saturday,9,35.237473,-89.793443
300905219,4,15,Monday,15,35.218789,-89.86792
300905221,7,15,Monday,15,35.218449,-89.792122
300905222,6,14,Monday,14,35.257991,-89.793109
300905223,8,5,Tuesday,5,35.21309,-89.814175
300905223,8,5,Tuesday,5,35.21309,-89.814175
300905223,8,5,Tuesday,5,35.21309,-89.814175
300905223,8,5,Tuesday,5,35.21309,-89.814175
300905226,3,18,Monday,18,35.199028,-89.859205
300906101,3,14,Wednesday,14,35.20499,-89.834894
300906101,3,14,Wednesday,14,35.20499,-89.834894
300906102,3,17,Wednesday,17,35.19474,-89.84532
300906104,8,17,Thursday,17,35.20516,-89.791945
300906105,4,12,Friday,12,35.204711,-89.864289
300906105,4,12,Friday,12,35.204711,-89.864289
300906111,4,18,Friday,18,35.220214,-89.844574
300906118,4,14,Saturday,14,35.218785,-89.86811
300906122,4,15,Sunday,15,35.205839,-89.864149
300906190,4,7,Monday,7,35.211139,-89.880475
300906191,3,9,Monday,9,35.190673,-89.869189
300906193,3,12,Monday,12,35.19364,-89.846475
300906194,4,6,Monday,6,35.204396,-89.856737
300906798,2,18,Wednesday,18,35.208039,-89.840623
300906799,6,9,Monday,9,35.248787,-89.819465
300906800,3,18,Wednesday,18,35.200681,-89.839161
300906800,3,18,Wednesday,18,35.200681,-89.839161
300906801,8,10,Thursday,10,35.207429,-89.814564
300906808,3,16,Monday,16,35.203705,-89.864294
300906809,1,7,Wednesday,7,35.21309,-89.81701
300906814,3,6,Tuesday,6,35.200557,-89.839423
300906814,3,6,Tuesday,6,35.200557,-89.839423
300906815,5,23,Tuesday,23,35.247189,-89.846778
300906816,6,11,Wednesday,11,35.256466,-89.806324
300906822,5,10,Friday,10,35.257766,-89.858785
300906823,3,17,Thursday,17,35.200429,-89.866425
300906824,4,13,Saturday,13,35.204671,-89.856707
300906825,4,21,Monday,21,35.204027,-89.87189
300907845,4,18,Monday,18,35.218771,-89.867602
300907846,3,18,Monday,18,35.201093,-89.839994
300907850,2,13,Sunday,13,35.204861,-89.840643
300907851,2,14,Monday,14,35.216959,-89.836121
300907852,3,14,Saturday,14,35.205393,-89.836087
300907853,1,18,Thursday,18,35.213114,-89.826507
300907853,1,18,Thursday,18,35.213114,-89.826507
300907854,1,18,Thursday,18,35.212965,-89.814369
300907854,1,18,Thursday,18,35.212965,-89.814369
300907854,1,18,Thursday,18,35.212965,-89.814369
300907854,1,18,Thursday,18,35.212965,-89.814369
300907855,2,15,Friday,15,35.204812,-89.840507
300907856,8,13,Saturday,13,35.204849,-89.777724
300907856,8,13,Saturday,13,35.204849,-89.777724
300907857,4,16,Saturday,16,35.204755,-89.863061
300908229,8,7,Tuesday,7,35.217229,-89.791707
300908230,5,8,Thursday,8,35.260161,-89.822469
300908237,2,7,Friday,7,35.207321,-89.840632
300908239,3,16,Tuesday,16,35.19338,-89.846653
300908243,3,13,Tuesday,13,35.200525,-89.839357
300908243,3,13,Tuesday,13,35.200525,-89.839357
300908248,4,2,Tuesday,2,35.216739,-89.854434
300908249,4,13,Wednesday,13,35.204182,-89.870401
300908263,5,21,Sunday,21,35.240397,-89.825355
300908264,1,19,Tuesday,19,35.218463,-89.796931
300908265,6,5,Wednesday,5,35.249359,-89.768995
300908266,4,13,Thursday,13,35.20724,-89.878823
300761201,2,14,Wednesday,14,35.220257,-89.8355
300761203,2,14,Wednesday,14,35.220253,-89.83591
300762718,3,9,Saturday,9,35.200796,-89.839645
300762718,3,9,Saturday,9,35.200796,-89.839645
300762722,4,7,Friday,7,35.225579,-89.862635
300762723,4,14,Friday,14,35.20999,-89.868295
300762723,4,14,Friday,14,35.20999,-89.868295
300762724,2,15,Friday,15,35.204873,-89.840216
300762729,6,17,Thursday,17,35.246563,-89.79293
300762730,4,17,Thursday,17,35.220745,-89.86342
300762730,4,17,Thursday,17,35.220745,-89.86342
300762731,4,13,Saturday,13,35.204617,-89.86457
300762731,4,13,Saturday,13,35.204617,-89.86457
300762732,5,0,Saturday,0,35.24409,-89.862206
300762733,6,21,Saturday,21,35.251827,-89.79326
300762737,4,6,Monday,6,35.204224,-89.86849
300762741,3,7,Tuesday,7,35.204727,-89.86425
300762741,3,7,Tuesday,7,35.204727,-89.86425
300762742,8,17,Monday,17,35.216793,-89.808174
300762742,8,17,Monday,17,35.216793,-89.808174
300762742,8,17,Monday,17,35.216793,-89.808174
300762742,8,17,Monday,17,35.216793,-89.808174
300763576,3,23,Monday,23,35.204704,-89.84299
300763577,1,5,Monday,5,35.229015,-89.810425
300763577,1,5,Monday,5,35.229015,-89.810425
300763579,6,9,Saturday,9,35.263447,-89.823642
300763580,7,2,Friday,2,35.246608,-89.768318
300763581,3,16,Thursday,16,35.203867,-89.868555
300763582,2,20,Tuesday,20,35.217045,-89.83598
300763584,4,6,Wednesday,6,35.218754,-89.86582
300763585,3,8,Wednesday,8,35.20018,-89.839685
300763585,3,8,Wednesday,8,35.20018,-89.839685
300763587,2,18,Wednesday,18,35.20658,-89.840614
300763593,1,18,Thursday,18,35.204796,-89.808498
300764270,2,16,Friday,16,35.216974,-89.834883
300764271,2,17,Friday,17,35.216559,-89.835013
300764275,2,15,Friday,15,35.205426,-89.840521
300764276,2,5,Friday,5,35.21761,-89.836184
300764278,2,1,Sunday,1,35.23282,-89.825356
300764279,6,8,Sunday,8,35.264889,-89.82447
300764341,4,6,Monday,6,35.20475,-89.86137
300765501,4,13,Tuesday,13,35.20445,-89.86641
300765505,2,17,Friday,17,35.206856,-89.84062
300765506,1,20,Monday,20,35.22041,-89.79853
300765516,2,7,Tuesday,7,35.234144,-89.831205
300765517,1,6,Tuesday,6,35.213554,-89.80554
300765519,5,7,Tuesday,7,35.25817,-89.83188
300765520,8,14,Wednesday,14,35.208645,-89.80225
300765522,1,16,Wednesday,16,35.227684,-89.81179
